user_id,user_key,created_at,created_str,retweet_count,retweeted,favorite_count,text,tweet_id,source,hashtags,expanded_urls,posted,mentions,retweeted_status_id,in_reply_to_status_id,text_date,location,followers_count,statuses_count,lang,screen_name,favourites_count,friends_count,listed_count,description
1461659431,PayTabs,,2013-05-27 08:59:23,0,False,0,"@ahmhasan96 مرحباً,

يرجى منك التواصل معنا على customercare@paytabs.com وتزويدنا بجميع التفاصيل.

فريق بيتابس",1213698839170953216,,[],,,['ahmhasan96'],,,2020-01-05 05:48:47,MENA,5961,1738,ar,PayTabs,243,1190,47,"World’s Simple and Trusted Payments since 2014. PayTabs is an award winning, B2B, global #OnlinePayments Solution Provider."
1207707937688489984,Real Racing Club Esports,,2019-12-19 17:03:12,8,False,0,"RT @realracingclub: 🤔 ¿Te gustaría formar parte de nuestro equipo en #eLaLigaSantander? 🔜🎮

¡Inscríbete en el Draft de @esportslaliga y dem…",1213219471260889088,,['eLaLigaSantander'],,,['realracingclub'],,,2020-01-03 22:03:57,"Santander, Cantabria",11,2,es,RRCesports,0,1,0,🎮➕🟢⚪️ #VamosRacing
166806263,희망브리지 (Hope Bridge),,2010-07-15 01:37:37,0,False,0,"올해도 안녕-
새해 복 많이 받으세요! 🙌🏻💝🥰

#Happy_New_Year https://t.co/BSHzrlr0Hx",1211918516237946880,,['Happy_New_Year'],,,,,,2019-12-31 07:54:25,seoul,2584,1595,ko,relief_sos,15,2889,37,"뜻하지 않은 재해를 당한 피해이웃의 생활 안정과 
기후난민 어린이를 돕는 재난·재해 구호 전문 NGO입니다. http://t.co/zonReYsyg5"
157039114,Shripal Shah,,2010-06-18 17:33:57,5,False,0,RT @patdennis: NEW Trump report shows an additional $50k to controversial Gerritt Lansing company that prompted internal RNC investigation…,1213127905477320712,,[],,,['patdennis'],,,2020-01-03 16:00:06,DC,2418,4367,en,shripal734,6326,1756,78,"VP @American_Bridge, Advisory Board @accountable_us. Formerly of @MajorityPAC, @JeanneShaheen, @DSCC, @DCCC, @TheDemocrats and more."
1204439457073487872,JO1,,2019-12-10 16:35:29,5957,False,0,"RT @ABCMART_INFO: 新たな年🐭 どんな一歩を踏み出すか決められましたか？
 #JO1 と始動する #NIKE_ONE　プロジェクト
お年玉動画、お待たせしました🥰
新しい #AIRMAX を履いて👟これまで会えなかった
自分に会えたらいいですねぇ~🌈夢を持って、…",1213001743119728645,,"['JO1', 'NIKE_ONE', 'AIRMAX']",,,['ABCMART_INFO'],,,2020-01-03 07:38:46,Japan,209151,27,ja,official_jo1,0,0,293,JO1 Official Twitter 《Official Website》 https://t.co/XS5nuWYu98 《Instagram》 https://t.co/pFi4OhlJht
166421433,Parag Mehta,,2010-07-14 03:12:20,1,False,8,Happy New Year! May your #2020vision find fulfillment in the year ahead 🥳2️⃣0️⃣2️⃣0️⃣🎊 https://t.co/2Ce596rGYh,1212474579676991489,,['2020vision'],,,,,,2020-01-01 20:44:01,"White Plains, NY",2211,377,en,paragie,4941,2274,30,"Exiled public servant finding new ways to serve as Executive Director & SVP of @mastercard @cntr4growth. Opinions are my own, but feel free to make them yours."
1184024283342950401,Polizei Ravensburg,,2019-10-15 08:32:55,1,False,6,"Behind the Scenes- neue Einblicke...👀

...in die Arbeit der Polizisten in der Region Bodensee-Oberschwaben bekommt… https://t.co/YOykW1a1dE",1213132290672472064,,[],,,,,,2020-01-03 16:17:31,Ravensburg,119,3,de,PolizeiRV,3,8,3,Offizielle Seite des Polizeipräsidiums Ravensburg. Im Notfall 110 wählen! Keine Anzeigen auf Twitter. https://t.co/KcQBRJj6eW
1184022676488314880,Polizei Pforzheim,,2019-10-15 08:26:38,1,False,2,"+++ Update - Nachtragsmeldung zu #Feuer in #Baiersbronn +++
#Brand #Gaststätte #Traube #Tonbach

Hier geht's zur PM… https://t.co/1q4TrKdtSF",1213821636207624198,,"['Feuer', 'Baiersbronn', 'Brand', 'Gaststätte', 'Traube', 'Tonbach']",,,,,,2020-01-05 13:56:44,"Pforzheim, Deutschland",177,19,de,PolizeiPF,6,88,3,Offizielle Seite des Polizeipräsidiums Pforzheim. Im Notfall 110 wählen! Keine Anzeigen auf Twitter. https://t.co/KcQBRJj6eW
394263283,Gaby Meza,,2011-10-19 20:27:07,0,False,3,@Emilian68879302 Ja jajajjaja wow,1213855009785335809,,[],,,['Emilian68879302'],,,2020-01-05 16:09:21,México,151465,24934,es,GabyMeza8,32884,1228,395,Cinéfila | #FueradeFoco YouTuber | TV Host en #24xSegundo | Locutora en #QuéPelículaVer en EXA FM| Contacto: contacto@fueradefoco.com.mx 🍿
34727288,oscar uriel,,2009-04-23 20:58:32,0,False,2,A Conversation With The Guy Who Took Mushrooms And Saw CATS | Birth.Movies.Death. https://t.co/QCKYubne8i en choco… https://t.co/gwUwcBM4EW,1213874291357302784,,[],,,,,,2020-01-05 17:25:58,,61471,62573,en,oscaruriel,17218,2244,507,be brave ... be bold ... be free ..
1083456134088925184,Jeff Hafley,,2019-01-10 20:10:46,423,False,3290,"The new journey now begins. 

To the BC community, I'm now in and once again I ask all of you to #GetIn. Let's all… https://t.co/uDDp83yCL7",1211414191086723074,,['GetIn'],,,,,,2019-12-29 22:30:24,"Chestnut Hill, Mass.",12784,123,en,CoachJeffHafley,214,300,24,"Boston College Head Football Coach

#WeAreBC🦅// #GetIn"
1185220099462123520,IN EXTENSO SUPERSEVENS Rugby,,2019-10-18 15:48:16,7,False,27,"Nouvelle année, nouvelle résolution en 2020 c’est dit, je me mets au rugby à 7 !
Et pourquoi ne pas commencer le 1e… https://t.co/loxeb6aBxv",1212750533733371904,,[],,,,,,2020-01-02 15:00:33,,697,66,fr,supersevens,39,57,1,L'IN EXTENSO SUPERSEVENS est le 1er championnat de clubs professionnels consacré au rugby à 7 en France
890994369846796288,Dalvin Brown,,2017-07-28 17:56:26,0,False,0,@Dandsmithy what did it say?,1213102089292992513,,[],,,['Dandsmithy'],,,2020-01-03 14:17:31,"New York, USA",1058,628,en,dalvin_brown,1271,971,24,"Consumer Tech & Money Reporter @USATODAY✍ Alumnus @BaruchCollege
Story idea? e: dalvinbrown@usatoday.com"
881504516260196352,ADSW,,2017-07-02 13:27:09,0,False,0,تساهم التكنولوجيا الحيوية في مواجهة التحديات الأكثر إلحاحاً ضمن قطاع الرعاية الصحية بما في ذلك مكافحة الأمراض. شارك… https://t.co/oGA0WoCmxS,1213764572420677632,,[],,,,,,2020-01-05 10:09:59,"Masdar City, Abu Dhabi, UAE",18600,2393,ar,ADSWagenda,700,487,15,"One of the world’s largest sustainability gatherings, #ADSW is furthering our understanding of major social, economic & tech trends"
145187954,SaudiNIC,,2010-05-18 09:55:47,0,False,0,"@i7mada بامكانك اختيار اسـم ممـيـز 
من حرفين او ثلاثه احرف 
ودعم طلبك بالهوية الوطنية

مثلا أسم الفرد :

 (أحمد محم… https://t.co/naQhZZVZO2",1213462551851343872,,[],,,['i7mada'],,,2020-01-04 14:09:52,Saudi Arabia - Riyadh,808,279,ar,SaudiNIC,22,0,15,"SaudiNIC is a non-profit entity that is in charge of administering the domain name space under ( .sa and السعودية. ) , it is operated by @CITC_SA"
779998528865234944,أسامة الشعفار,,2016-09-25 10:58:35,7,False,41,كل عام والجميع بألف خير 💛 https://t.co/qoLRO3z8uR,1212236062271004677,,[],,,,,,2020-01-01 04:56:14,"Dubai, United Arab Emirates",3031,136,ar,OsamaAlshafar,1063,154,4,عضو المجلس الوطني الاتحادي Federal National Council of the United Arab Emirates President Asian Cycling Confederation President of UAE Cycling
1036598780877922309,JBJ95,,2018-09-03 12:56:23,524,False,995,노잼,1205478706249994240,,[],,,,,,2019-12-13 13:24:54,,62143,310,ko,jbj95,0,1,538,JBJ95 SANGGYUN KENTA
1037676337,Nawaf Salam نواف سلام,,2012-12-26 17:51:28,421,False,2502,التسجيل الصوتي الذي يتداوله البعض كلام سخيف وبذيء. والادعاء انني صاحبه فصل جديد من المحاولات اليائسة لتشويه سمعتي.… https://t.co/cYJUBu3j6d,1209858383488139264,,[],,,,,,2019-12-25 15:28:11,The Hague | Paris | Beirut,10774,1595,ar,nawafasalam,1189,214,74,Judge at the Intl. Court of Justice (ICJ) • Former Ambassador and Permanent Representative of Lebanon to the UN • Personal Account • RTs are not endorsements
1140953527096926209,The Astronauts Dubai TV,,2019-06-18 12:04:53,1,False,4,"فرصتك للاشتراك بالموسم الثاني
هل حلمت يوما أن تصبح/تصبحين رائد/رائدة فضاء؟ الحلم أصبح حقيقة فبعد انطلاق الموسم الأو… https://t.co/DpVRScTH3y",1213460456897175554,,[],,,,,,2020-01-04 14:01:32,"Dubai, UAE",22556,482,ar,TheAstronautsAr,70,4,2,أول برنامج لاكتشاف #رواد_الفضاء العرب .. كل أحد العاشرة مساء على شاشة #تلفزيون_دبي مع @Cmdr_Hadfield @SaudKarmustaji @DubaiTV #AstronautsDubaiTV #AstronautsAR
4339751535,YORKksa,,2015-12-01 12:40:50,3,False,1,تعتز #آل_سالم_جونسون_كنترولز #يورك بمساهمتها في توطين الصناعة، التي تعد إحدى مرتكزات #رؤية_السعودية_2030 عبر مصنعها… https://t.co/y9L5A4m4wT,1213848985414316032,,"['آل_سالم_جونسون_كنترولز', 'يورك', 'رؤية_السعودية_2030']",,,,,,2020-01-05 15:45:25,Kingdom of Saudi Arabia,54647,5058,ar,YORKksa,81,1,22,"تتميز يورك بسجل حافل في تقديم حلول مبتكرة عالية الجودة للتهوية والتبريد والتكييف,ولها تاريخ نجاح يمتد لأكثر من 140 عاما حول العالم و60 عاما في المملكة
920003588"
549052340,هيئة الشارقة للوثائق والأرشيف,,2012-04-09 08:27:02,1,False,1,"تقرير أخبار الدار : "" المكتبة التيمية أول مكتبة عامة توجد في إمارة الشارقة""
https://t.co/CeryFJhuAk https://t.co/sYrq5WdMLO",1213362660470874113,,[],,,,,,2020-01-04 07:32:56,"Sharjah, United Arab Emirates",6195,1716,ar,shjsdaa,389,71,22,Official account of Sharjah Documentation and Archives Authority الحساب الرسمي
1113717638830727168,90+,,2019-04-04 08:19:11,31,False,97,"وتحل اليوم ذكرى تأسيس النادي الملكي🔴⚪️

تعرفوا على حكاية شعار نادي #الزمالك.. كيف بدأ، كيف تطور، وما الذي ترمز إليه… https://t.co/gvUZivKZ4b",1213838119973400577,,['الزمالك'],,,,,,2020-01-05 15:02:14,,26194,1157,ar,90PlusKora,26,0,70,أول منصة إلكترونية متخصصة في تقديم محتوى وقصص رياضية وتاريخية مرئية في الشرق الأوسط.
4828963726,Resal -رسال,,2016-01-20 07:33:33,0,False,0,أشهر #مواليد_يناير أوبرا وينفري ومارتن لوثر كينج، إذا إنت صديقهم ومولود في نفس الشهر تستاهل منا خصم 15% على هدايا… https://t.co/hkOBjX485d,1213794911767744512,,['مواليد_يناير'],,,,,,2020-01-05 12:10:32,Saudi Arabia,14352,1502,ar,Resal_Me,214,0,52,رسال: منصة الإهداء الأسهل، نوصل مشاعركم ونطلع اللي في قلوبكم ❤️ نوفر لكم الكثير من الهدايا المتنوعة والبطاقات الرقمية 😍 للأفراد، والشركات أيضًا
96401470,Brad Rutter,,2009-12-12 19:21:47,80,False,0,RT @ABCNetwork: Happy Holidays from Jeopardy! The Greatest of All Time! #JeopardyGOAT https://t.co/KHJ6N660rS,1209975901191983104,,['JeopardyGOAT'],,,['ABCNetwork'],,,2019-12-25 23:15:09,H'w'd,12061,5470,en,bradrutter,6322,486,113,tell your sister to stop calling me.
55538502,NK | Nastia Kamenskykh,,2009-07-10 11:42:11,7,False,57,¡Gracias El Especialito por la increìble portada! ¡Estoy muy feliz! 🤩💫 https://t.co/2OPFYIZR8N,1136231338099576832,,[],,,,,,2019-06-05 11:20:35,,1144079,2371,es,Kamenskux,15,8,3143,Manager (PR & Booking):  Ilona +380633890255  ilona.kukharenko@gmail.com
1202631127741140993,RefreshScalpCare,,2019-12-05 16:49:47,,,,,,,,,,,,,,,17,0,,REfreshScalp,0,0,0,Re-fresh / Anti-Dandruff Scalp Care
16082263,Hussain Haidry | حسین حیدری,,2008-09-01 13:46:25,99,False,163,"This is State-sponsored Hindu Terrorism.

And Hindu-sponsored State Terrorism.",1213874640373727235,,[],,,,,,2020-01-05 17:27:21,"Mumbai, India",14815,28873,en,hussainhaidry,12474,1101,46,I make random life choices. Most of them are regrettable.
1655819478,Sunglo Feeds,,2013-08-08 17:32:23,1,False,5,https://t.co/grt0Fes2uQ,1181932333961748481,,[],,,,,,2019-10-09 14:00:02,,2948,1144,und,SungloFeeds,104,740,3,''Feed their potential''
1118540302313242625,VICTORY Hybrid Canola,,2019-04-17 15:42:44,1,False,1,#DYK Cargill Specialty canola risk free tonnes qualify for ProPricing! Visit https://t.co/c5oAXZIYPH to see other g… https://t.co/hX2lxgPPMW,1213150778552135681,,['DYK'],,,,,,2020-01-03 17:30:59,Canada,475,100,en,VICTORYcanola,132,787,1,"VICTORY canola and the Cargill Specialty Canola Program offer bigger yields, higher returns, and program simplicity. Our goal is to find farmers #MoreWaysToWin."
777927211588448256,Provimi Ruminant,,2016-09-19 17:47:55,74,False,0,RT @CargillEMEA: We’re committed to bold action on climate that will change agriculture for the better. We will make ag a substantial part…,1212142512204341248,,[],,,['CargillEMEA'],,,2019-12-31 22:44:30,"Thirsk, England",810,883,en,ProvimiRuminant,3322,1675,3,"Cargill Animal Nutrition, trading as Provimi, is one of the leaders in the animal feed industry; delivering result oriented animal nutrition to modern producers"
789515311,Cargill Risk Mgmt,,2012-08-29 14:55:50,0,False,0,Are you ready to tackle risk management this week? Stress testing can help you plan for whatever the market has in… https://t.co/PE7nE59jPP,1212720210211459072,,[],,,,,,2020-01-02 13:00:04,,603,1373,en,CargillRiskMgmt,101,110,12,"Cargill Risk Management provides customized price risk solutions in agricultural, energy and base metal commodities across 60 countries."
1085208622328700928,Cargill K12 Food Service,,2019-01-15 16:14:32,0,False,2,Learn about how to optimally prepare turkey products here by utilizing these heating instructions from Shady Brook… https://t.co/TGOGn0JdZs,1213203407860842502,,[],,,,,,2020-01-03 21:00:07,"Minneapolis, MN",554,331,en,Cargill_K12Food,416,440,5,Cargill K12 Food Service offers a wide range of delicious food solutions that can help make a kid’s day brighter and more productive - fueling their future.
1034876994167730176,Cargill Grain US,,2018-08-29 18:54:37,0,False,4,"Better your #grainmarketing with @GrainBridge. Real-time insights made simple for #corn, #soybeans and more. https://t.co/mKZRzkRqEN",1212106126189322240,,"['grainmarketing', 'corn', 'soybeans']",,,['GrainBridge'],,,2019-12-31 20:19:54,United States,815,137,en,CargillGrainUS,56,49,6,"After more than 150 years in the business, we know grain marketing. Follow @CargillGrainUS for grain marketing news, insights and perspective."
725179862709878785,AWB,,2016-04-27 04:28:47,3,False,5,"On the back of industry demand for payment security, GrainFlow and @ClearGrain  are now providing a secure settleme… https://t.co/vXhNTGOtan",1211773286377349120,,[],,,['ClearGrain'],,,2019-12-30 22:17:19,"Melbourne, Victoria",1301,515,en,AWBAustralia,704,944,11,Discover smarter solutions for modern farmers with AWB
19295232,Christina Macfarlane,,2009-01-21 16:49:57,4,False,0,"RT @julianzelizer: Despite Van Drew, it looks like most moderate Democrats will vote for impeachment. @SpeakerPelosi has the votes she need…",1207278737395527681,,[],,,['julianzelizer'],,,2019-12-18 12:37:35,London,9445,3847,en,chrissymacCNN,2345,870,145,"Correspondent and Anchor @cnni @cnnsport, presenter for CNN Alpine Edge & CNN World Rugby. All views my own"
222418521,Anna Stewart,,2010-12-03 10:58:30,0,False,2,"@TheRafey Hope you had a wonderful NY eve, happy 2020 🥳",1212467311602470912,,[],,,['TheRafey'],,,2020-01-01 20:15:08,"London, England",3372,2680,en,annastewartcnn,1770,906,116,CNN Reporter
1608720564,Jessie Campisi,,2013-07-20 18:02:42,0,False,2,"@RachelFrazin @thehill Congrats, Rachel!! So excited to see you kill it on the E&amp;E beat",1213155916830380033,,[],,,['RachelFrazin'],,,2020-01-03 17:51:24,"Washington, DC",773,732,en,jessiecampisi,946,1044,11,"Associate Producer @CNNPolitics | Past lives: @thehill, @industrydive, @mcclatchydc & @USAToday | Proud terp 🐢| 📬: jessica.campisi@cnn.com"
3270008076,SOURCEMUSIC FANSTAFF,,2015-07-06 13:40:53,198,False,827,"#여자친구스탭

✔️ 버디라운지 ❤
일곱 번째 게시물 업로드

자세한 내용은 위버스 내 
멤버십 온리 탭에서 
확인해주시기 바랍니다.",1211935053363601412,,['여자친구스탭'],,,,,,2019-12-31 09:00:08,서울 강남구,39765,993,ko,sourcemusicFS,0,5,98,쏘스뮤직 팬 스태프
2442726734,سلامة للتأمين,,2014-04-13 21:39:38,0,False,0,"@SamehRa59535880 عزيزي العميل .. ليتسنى لنا خدمتك وإرسال الوثيقة الرجاء التواصل معنا عبر الرقم الموحد
920023355 من… https://t.co/3pXZ4YGvBz",1213811318899269634,,[],,,['SamehRa59535880'],,,2020-01-05 13:15:44,Kingdom of Saudi Arabia,13528,7076,ar,SalamaCIC,4,3,13,"شركة سلامة للتأمين التعاوني، شركة سعودية مساهمة برأس مال 250,000,000 ريال
الرقم الموحد 920023355
مرخصة وخاضعة لإشراف مؤسسة النقد العربي السعودي"
179407717,SOURCEMUSIC,,2010-08-17 06:04:33,751,False,0,"RT @weverseofficial: @GooglePlayの #GooglePlayBestof 2019のユーザー投票部門「アプリカテゴリ」(韓国)🏆に、Weverseがノミネートされました。🎉

#Weverse はアーティストとファンの皆様の距離をさらに縮めるよう努…",1194191671400914945,,"['GooglePlayBestof', 'Weverse']",,,['weverseofficial'],,,2019-11-12 09:54:16,Seoul,116470,1314,ja,SOURCEMUSIC,2,7,234,"#SOURCEMUSIC Official Twitter 
#쏘스뮤직 공식 트위터"
1182200692112384000,The Seven Deadly Sins: Grand Cross ID,,2019-10-10 07:46:51,0,False,0,"Putri ketiga dari Kerajaan Liones pun pergi dari kerajaan untuk mencari para anggota ""Seven Deadly Sins"".

Dalam pe… https://t.co/LO0UKCeOLC",1213747079320756230,,[],,,,,,2020-01-05 09:00:28,,149,33,in,7DS_ID,0,0,0,"Blockbuster RPG pertama di 2020
The Seven Deadly Sins: Grand Cross segera rilis global!"
1182157108424278016,The Seven Deadly Sins: Grand Cross,,2019-10-10 04:54:08,187,False,1134,Happy New Year from the entire team working on The Seven Deadly Sins: Grand Cross! We hope you're as excited as we… https://t.co/knH3CfcSLc,1212191862506672130,,[],,,,,,2020-01-01 02:00:36,,4812,4,en,7DS_en,37,0,1,The Cinematic Anime RPG! The Seven Deadly Sins: Grand Cross is coming soon!
1205320949366546433,福岡県警察本部少年課,,2019-12-13 02:59:20,0,False,0,@angeIy_ https://t.co/A9cIcMBwPR,1210348382260084736,,[],,,['angeIy_'],,,2019-12-26 23:55:16,,68,68,und,fukkei_syounen,6,40,0,福岡県警察本部少年課の公式アカウントです。当アカウントでは、事件事故に関する通報、相談等への対応は行いません。緊急を要する場合は１１０番や警察署等に通報してください。https://t.co/UWNGHwfozU
2363741011,Axis Mutual Fund,,2014-02-27 06:20:23,0,False,0,"@GauravS75120233 Hey, we regret the inconvenience caused. Request you to DM us your contact details and we will connect with you.",1213857686975963138,,[],,,['GauravS75120233'],,,2020-01-05 16:19:59,,15458,2427,en,AxisMutualFund,299,42,45,"Welcome to the official twitter account of Axis Mutual Fund. For Statutory details and Risk Factor, click http://t.co/ofApU9wq62"
936731569,Saliya Pieris,,2012-11-09 11:54:56,9,False,16,"Saddened at the sudden passing away of Justice Prasanna Jayewardene PC. A huge loss to the bench, bar and the count… https://t.co/0xfX7WOzu9",1209447420922232832,,[],,,,,,2019-12-24 12:15:10,Sri Lanka,2538,163,en,saliyapieris,132,617,13,"President's Counsel. 
My private twitter. Views expressed here are my personal views.

https://t.co/G1EUKbnLFM"
65903214,Bhavani Fonseka,,2009-08-15 14:07:37,32,False,0,"RT @pstanpolitics: Full thread of extremely grim and disturbing reports from masked thugs at work in JNU in Delhi, including videos, screen…",1213854083595096065,,[],,,['pstanpolitics'],,,2020-01-05 16:05:40,"Colombo, Sri Lanka ",7978,9880,en,bfonseka,3287,815,84,"Human rights lawyer. Transitional justice. Always a student. Adores food, movies & travel. HKS alumni. Eisenhower fellow 2015. RTs not endorsements"
3774128121,"PRO, Hyderabad, Ministry of Defence",,2015-09-25 19:32:44,15,False,84,"Air Commodore T.S.S. Krishnan assumed charge of Deputy Director General of NCC Directorate (AP &amp; Telangana), Secund… https://t.co/EDvGBWT87Q",1212286398482407424,,[],,,,,,2020-01-01 08:16:15,"Hyderabad, India",2062,838,en,dprohyd,501,55,10,"Official account of Public Relations Officer,  Ministry of Defence #Hyderabad"
1039384467293401089,Verité Law,,2018-09-11 05:25:42,6,False,4,Private Members Bill gazetted to amend the Constitution of #SriLanka on 30 December 2019. The Bill is to be present… https://t.co/1OgttiZzfX,1212974406387085312,,['SriLanka'],,,,,,2020-01-03 05:50:09,,1233,1330,en,VRlawSL,21,47,7,News and analysis on legal issues in Sri Lanka and elsewhere. Curated by the Legal Research Team at @VeriteResearch
1322239543,Manthri.lk,,2013-04-02 10:48:41,21,False,0,RT @factchecklka: කාන්තාවන්ගේ උසස් අධ්‍යාපනය සම්බන්ධයෙන් අග්‍රාමාත්‍ය මහින්ද රාජපක්ෂ නිවැරදියි 👩‍🎓 | වැඩිදුර විස්තර සඳහා පිවිසෙන්න: https:/…,1209303035572305920,,[],,,['factchecklka'],,,2019-12-24 02:41:26,"Colombo, Sri Lanka",4690,1774,si,ManthriLK,53,80,23,"Sri Lanka's Pioneering Parliamentary Monitoring Website, RT ≠ endorsement"
376134184,Verité Research,,2011-09-19 11:03:56,4,False,0,"RT @EthicsEye: @Poynter highlighted the term ‘Mistress’ as a term journalists may need to avoid for 3 reasons: the term being sexist, for l…",1213108625490808832,,[],,,['EthicsEye'],,,2020-01-03 14:43:29,"Colombo, Sri Lanka",3667,4375,en,VeriteResearch,493,387,34,Verité Research is an interdisciplinary think tank that provides strategic analysis and advice to governments and the private sector in Asia.
3138512929,Dr.Manish Doshi,,2015-04-04 05:13:55,10858,False,0,"RT @RahulGandhi: The brutal attack on JNU students &amp; teachers by masked thugs, that has left many seriously injured,  is shocking. 

The fa…",1213851863931486209,,[],,,['RahulGandhi'],,,2020-01-05 15:56:51,"Ahmadabad City, India",10896,4268,en,drmanishdoshi,1167,219,14,#ChiefSpokesperson #INC Gujarat #Educator #MemberOfTheCourt -Gujarat University & North Gujarat University #Member -The Institution of Engineers(India) Gujarat
2249132971,Jimmy Lake,,2013-12-16 18:22:46,80,False,0,"RT @UW_Football: Washington welcomes back Terrence Brown as an assistant coach. 

Read: https://t.co/9P4sFFjV6r

#PurpleReign https://t.co/…",1212112407620775941,,['PurpleReign'],,,['UW_Football'],,,2019-12-31 20:44:52,"Seattle, WA",23180,1575,en,CoachLakeUDUB,4756,832,92,Head Football Coach  at The University of Washington
978894471806050304,Defence PRO Shillong,,2018-03-28 07:20:03,32,False,0,RT @proudhampur: #LestWeForgetIndia https://t.co/oIC56tY8nD,1213635399479779328,,['LestWeForgetIndia'],,,['proudhampur'],,,2020-01-05 01:36:42,"Shillong, India",3107,3902,und,proshillong,3013,31,10,"Wing Commander Ratnakar Singh, Public Relations Officer , Min of Defence , Shillong"
3034916907,Metro de Medellín,,2015-02-13 16:25:38,0,False,3,"@afgarcia8710 ¡Es tan difícil! 🤔
Creemos que es San Javier... Pero analizándolo bien, nos quedamos con la… https://t.co/FDsdk5JGdO",1213861865253720070,,[],,,['afgarcia8710'],,,2020-01-05 16:36:35,"Medellín, Colombia",296228,81831,es,metrodemedellin,25508,353,211,"Cuenta oficial del #SistemaMetro, sistema de transporte masivo de Medellín y área metropolitana | Información operativa y de interés | PQRS: https://t.co/9FbfcQyUK8"
234190169,Recetas para Vivir Mejor,,2011-01-05 01:43:53,2,False,0,Estos son los beneficios que podría traerte la vida en pareja #RecetasParaVivirMejor https://t.co/ne5mDz1vRY,1213814907654803456,,['RecetasParaVivirMejor'],,,,,,2020-01-05 13:30:00,Miami,45112,191911,es,RecetasPVM,178,272,251,"Las mejores y más efectivas recetas y consejos para que logres la figura, la salud y la energía que tanto deseas! Visita también @i24mujer"
950250138462597120,PRO Defence Gandhinagar,,2018-01-08 06:17:42,32,False,0,RT @proudhampur: #LestWeForgetIndia https://t.co/oIC56tY8nD,1213804439183613952,,['LestWeForgetIndia'],,,['proudhampur'],,,2020-01-05 12:48:24,"Ahmedabad City, India",2457,3918,und,DefencePRO_Guj,3394,156,7,"Wing Commander Puneet Chadha Public Relations Officer, Gandhinagar, Min of Defence"
967003340595965952,PRO Defence Tezpur (Assam/Arunachal Pradesh),,2018-02-23 11:48:57,19,False,0,"RT @DefExpoIndia: #DefExpo2020 will hold a number of seminars to discuss 'Digital Transformation of Defence' 

On 5th Feb’2020 attend NSDC'…",1213825390483038211,,['DefExpo2020'],,,['DefExpoIndia'],,,2020-01-05 14:11:39,"Tezpur, Assam, India",2064,9532,en,ProAssam,12129,48,4,"This is the official twitter handle of the Public Relations Officer, Tezpur. Following and retweeting does not constitute endorsement."
1115862401579212800,Jerry For Congress,,2019-04-10 06:21:43,0,False,3,Dickinson for Congress lit already showing up in barber shops across the District. #Dickinson2020 #PA18 https://t.co/kWQTyll0pv,1213491343093370887,,"['Dickinson2020', 'PA18']",,,,,,2020-01-04 16:04:16,"Pittsburgh, PA",487,319,en,Dickinson2020,32,456,11,"Candidate for PA 18th Congressional District, law professor, lawyer, community advocate, husband, father"
1118558006709555203,Scott Timko,,2019-04-17 16:53:05,1,False,0,"Nike’s spokesman.  

#Nike https://t.co/tBczzScwFK",1213813686298710016,,['Nike'],,,,,,2020-01-05 13:25:09,"Pittsburgh, PA",123,252,en,ScottTimkoPA,2,59,2,"Team Timko 2020. Husband, Father, Veteran, Pilot, Musician, Small Business Owner and Patriot. Serving the Commonwealth of PA"
1177250021063843841,Brian Thomsen,,2019-09-26 15:54:29,14,False,12,ICYMI: I'm running for Congress! #PA17 https://t.co/FJ257bH2gI,1179535367197741056,,['PA17'],,,,,,2019-10-02 23:15:20,,192,2,en,ThomsenForPA,0,0,3,"Former Green Beret, professional problem solver, proud Pennsylvanian. Republican candidate for Congress in PA-17."
252692510,Kristy Gnibus for Congress PA16,,2011-02-15 18:25:03,1,False,0,"RT @BobMerski: Congratulations to @JDLavery and @LaveryBrewing on their PA Farm Show wins!
1st place for Double Dulachan (IPA over 7.5%)
1s…",1213624898339389441,,[],,,['BobMerski'],,,2020-01-05 00:54:58,"Erie,PA",3491,2736,en,kristy4congress,2383,1561,21,Mother👩‍👧‍👧 public school teacher 🍎 doctoral student📓Running for Congress #PA16 She/her 🇺🇸 https://t.co/nLGWGlFmkZ
106749227,Edward DeSantis,,2010-01-20 15:39:28,0,False,0,Not to mention a war crime. https://t.co/Ya11LlFCu6,1213736893898199040,,[],,,,,,2020-01-05 08:20:00,"Sharon, PA",275,406,en,Edward_Pa16,364,340,2,Democratic candidate for U.S. House of Representatives in PA's 16th District. Uncle. Dog Dad. #Built by the Working Class. Rebel with a cause.
975577002764849153,Sarah Hammond,,2018-03-19 03:37:37,0,False,1,@RepSmucker signed onto a statement today urging the Supreme Court to revisit (ie overrule) Roe v. Wade + other rul… https://t.co/B9FdukrtlC,1212898530618171393,,[],,,['RepSmucker'],,,2020-01-03 00:48:38,"Lancaster, PA",327,309,en,HammondForPA,843,330,3,Progressive Congressional Candidate fighting for our people here in South Central #PA11! 🇺🇸🏳️‍🌈 Donate 👉🏽 https://t.co/0ZCdP8wXpu 👈🏿
